Quarter,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio,TotalRevenue,CostOfRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetNonOperatingInterestIncomeExpense,OtherIncomeExpense,PretaxIncome,TaxProvision,NetIncomeCommonStockholders,DilutedNIAvailtoComStockholders,BasicEPS,DilutedEPS,BasicAverageShares,DilutedAverageShares,TotalOperatingIncomeAsReported,TotalExpenses,NetIncomeFromContinuingAndDiscontinuedOperation,NormalizedIncome,InterestIncome,InterestExpense,NetInterestIncome,EBIT,ReconciledCostOfRevenue,ReconciledDepreciation,NetIncomeFromContinuingOperationNetMinorityInterest,NormalizedEBITDA,TaxRateForCalcs,TaxEffectOfUnusualItems,TotalAssets,TotalLiabilitiesNetMinorityInterest,TotalEquityGrossMinorityInterest,TotalCapitalization,CommonStockEquity,NetTangibleAssets,WorkingCapital,InvestedCapital,TangibleBookValue,TotalDebt,NetDebt,ShareIssued,OrdinarySharesNumber,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,EndCashPosition,CapitalExpenditure,RepaymentOfDebt,FreeCashFlow,PretaxIncomeYoY,PretaxIncomeQoQ,OperatingIncomeYoY,OperatingIncomeQoQ,EBITYoY,EBITQoQ,FreeCashFlowYoY,FreeCashFlowQoQ,OperatingCashFlowYoY,OperatingCashFlowQoQ,GrossProfitYoY,GrossProfitQoQ,EndCashPositionYoY,EndCashPositionQoQ,TotalRevenueYoY,TotalRevenueQoQ,GrossMargin,OperatingMargin,NetMargin,EV2OperatingIncome,EV2NetIncome,EV2FreeCashFlow,EV2OperatingCashFlow,EV2TotalRevenue,MktCap2OperatingIncome,MktCap2NetIncome,MktCap2FreeCashFlow,MktCap2OperatingCashFlow,MktCap2TotalRevenue,Ticker
03/31/1995,3494512656.0,3290060656.0,11.217,,,1.5919999999999999,1.8969999999999998,5.306,16.67,620096000.0,290772000.0,329324000.0,189446000.0,139878000.0,,-1414000.0,146590000.0,48375000.0,96791000.0,96791000.0,0.48,0.46,202024000.0,213434000.0,139878000.0,480218000.0,96801000.0,96801000.0,,,,139878000.0,290772000.0,57483000.0,96801000.0,197361000.0,0.33,0.0,2702011000.0,859594000.0,1842417000.0,2062323000.0,1842417000.0,1842417000.0,484194000.0,2125493000.0,1842417000.0,283076000.0,120396000.0,206312000.0,206312000.0,177584000.0,-281763000.0,145516000.0,162680000.0,-195990000.0,,-18406000.0,17.8451990481703,124.50073511394267,15.099400961095386,18.56077301237498,15.099400961095386,18.56077301237498,-131.0037562955851,-77.71211992783019,57.86226698550132,2.498629188190817,16.515887533036373,17.04220746911562,92.73739707363308,34.06624197522724,20.85756607156779,13.735466582539907,53.10855093404893,22.557474971617296,23.63988801733925,23.520930067630363,22.44396381745003,-178.74935651418016,18.526785386070816,5.305727913097327,24.982575215544976,23.83868378470564,-189.85725611213735,19.678082800252277,5.635438151512024,AMD
12/31/1994,2373593292.0,1996753292.0,10.630999999999998,,,1.331,1.4269999999999998,3.662,11.414000000000001,545209000.0,263837000.0,281372000.0,163392000.0,117980000.0,,-60989000.0,65296000.0,21548000.0,38171000.0,38171000.0,,,,,117980000.0,427229000.0,40759000.0,40759000.0,,,,117980000.0,263837000.0,56956000.0,40759000.0,174936000.0,0.33,0.0,2445702000.0,710437000.0,1735265000.0,1811017000.0,1735231000.0,1735265000.0,394452000.0,1871337000.0,1735231000.0,136106000.0,14763000.0,190834000.0,190834000.0,173255000.0,-187126000.0,4627000.0,121343000.0,-255838000.0,,-82583000.0,12.867316600981816,-51.90548443645685,114.69255545648099,-12.979340153565872,114.69255545648099,-12.979340153565872,-164.1376525136107,554.0191652807475,-6.362820762263009,23.55588201734368,295.65217391304344,-3.2104710961283778,100.82253446535259,-7.078805700414283,31.89051236150757,0.3857385373973052,51.608098912527126,21.639408006837748,11.976324675491417,16.924506628242074,30.580024687576575,-24.178744923289297,11.524938916625782,3.6623630424296003,20.118607323275132,36.35128173241853,-28.74191167673734,13.699998799457447,4.353547523977044,AMD
09/30/1994,2908895500.0,2532055500.0,12.714,,,1.5919999999999999,1.7480000000000002,4.662,13.325,543114000.0,252409000.0,290705000.0,155128000.0,135577000.0,,-4277000.0,135766000.0,44803000.0,84099000.0,84099000.0,0.43,0.42,195556000.0,209744000.0,135577000.0,407537000.0,86686000.0,86686000.0,,,,135577000.0,252409000.0,54440000.0,86686000.0,190017000.0,0.33,0.0,2321919000.0,658028000.0,1663891000.0,1744635000.0,1663857000.0,1663891000.0,597776000.0,1805968000.0,1663857000.0,142111000.0,11524000.0,195556000.0,195556000.0,140224000.0,-84986000.0,-3919000.0,130587000.0,-152851000.0,,-12627000.0,59.34976525821596,-5.403390444603925,66.3521472392638,-1.7942254480130964,66.3521472392638,-1.7942254480130964,-19.05769230769231,-120.94933138666755,80.9341935483871,-4.7397775830327245,9.741411853529634,-2.34115172974462,,64.74113135186961,29.807361376673043,1.8408129053791789,53.5255949947893,24.962899133515247,24.997698457414096,18.676143446159745,18.650144366041573,-200.5270848182466,18.057219163623916,4.662106850495476,21.45567094713705,21.425802483685164,-230.37106992951612,20.74463358626198,5.355957496952757,AMD
06/30/1994,2351325000.0,1926435000.0,11.792,,,1.403,1.508,3.612,10.051,533297000.0,235623000.0,297674000.0,159620000.0,138054000.0,,-2925000.0,143521000.0,47362000.0,90647000.0,90647000.0,0.47,0.45,194788000.0,208498000.0,138054000.0,395243000.0,93234000.0,93234000.0,,,,138054000.0,235623000.0,53616000.0,93234000.0,191670000.0,0.33,0.0,2174399000.0,615527000.0,1558872000.0,1644187000.0,1558838000.0,1558872000.0,627733000.0,1705243000.0,1558838000.0,146405000.0,67137000.0,188106000.0,188106000.0,147201000.0,-159091000.0,6753000.0,79268000.0,-86927000.0,,60274000.0,60.538031319910516,15.377998585118014,61.278037383177576,13.598512277006122,61.278037383177576,13.598512277006122,-1259.1153846153845,1.5277847962672866,96.7927807486631,30.853475327353703,9.118035190615837,5.318016013133175,,-6.086132338131627,30.358592031288197,3.940321197474078,55.81767757928509,25.886888544282076,26.91202088142255,13.95421356860359,13.422669853192216,31.961293426684804,13.08710538651232,3.6123117137354983,17.031922291277326,16.38314253663227,39.01060158609019,15.973566755660627,4.409034740491696,AMD
03/31/1994,2899062500.0,2493261500.0,16.984,,,1.857,2.01,4.859,14.454,513080000.0,230437000.0,282643000.0,161115000.0,121528000.0,,,124392000.0,39805000.0,81999000.0,81999000.0,0.43,0.41,192466000.0,207340000.0,121528000.0,391552000.0,84587000.0,84587000.0,,,,121528000.0,230437000.0,50972000.0,84587000.0,172500000.0,0.32,0.0,2058243000.0,615573000.0,1442670000.0,1523778000.0,1442635000.0,1442670000.0,580869000.0,1579486000.0,1442635000.0,136851000.0,52446000.0,185540000.0,185540000.0,112493000.0,-83392000.0,-5119000.0,84405000.0,-53126000.0,,59367000.0,45.65807962529274,115.01763119684713,46.41927710843374,121.14898185722345,46.41927710843374,121.14898185722345,141.32926829268294,-53.892931756226744,-5.388561816652649,-39.20217480597531,11.232979142070052,297.4393947916081,,39.69018420138027,25.940108001963676,24.11824471430645,55.087510719575896,23.68597489670227,24.244172448740937,20.51594282799026,20.043583992539713,41.997431232839794,22.16370351933009,4.859401068059562,23.855099236389968,23.305859701588528,48.83289537958799,25.771047976318528,5.6503128167147425,AMD
12/31/1993,1640881000.0,1712196000.0,10.823,,,1.099,1.213,4.1419999999999995,17.776,413380000.0,342264000.0,71116000.0,16163000.0,54953000.0,,4690000.0,57852000.0,16171000.0,39131000.0,39131000.0,,,,,54953000.0,358427000.0,41681000.0,38301965.74,,,,54953000.0,342264000.0,41367000.0,41681000.0,91630000.0,0.28,1310965.74,1929231000.0,576960000.0,1352271000.0,1431775000.0,1352236000.0,1352271000.0,509567000.0,1483939000.0,1352236000.0,131703000.0,71280000.0,184888000.0,184888000.0,185028000.0,-76335000.0,-74097000.0,60423000.0,-56269000.0,,128759000.0,-23.678100263852244,-32.098591549295776,-24.824897400820795,-32.573006134969326,-24.824897400820795,-32.573006134969326,436.4958333333333,-925.3782051282052,95.7968253968254,138.7458064516129,-71.03217922606925,-73.1536428841072,,,3.2933533233383305,-1.1998087954110899,17.203541535633075,13.293579757124196,13.994871546760852,31.157461831019234,29.596141879278157,13.297680162163422,9.253712951553279,4.141942038802071,29.85971648499627,28.363427366383185,12.743815966262552,8.868284800138358,3.9694252261841405,AMD
09/30/1993,2434307000.0,2500807000.0,10.384,,,1.5659999999999998,1.868,5.977,19.538,418400000.0,153500000.0,264900000.0,183400000.0,81500000.0,,4400000.0,85200000.0,23900000.0,58700000.0,58700000.0,0.31,0.3,189354839.0,195666667.0,81500000.0,336900000.0,61300000.0,58134272.3,,,,81500000.0,157700000.0,42300000.0,61300000.0,123600000.0,0.281,1234272.3,1771700000.0,468700000.0,1303000000.0,1347400000.0,1303000000.0,1303000000.0,517800000.0,1395300000.0,1303000000.0,92300000.0,66500000.0,184592000.0,184592000.0,77500000.0,-132700000.0,37900000.0,0.0,-93100000.0,,-15600000.0,63.2183908045977,-4.697986577181208,57.640232108317214,-4.789719626168224,57.640232108317214,-4.789719626168224,-130.8910891089109,200.0,-28.174235403151066,3.6096256684491976,25.366777094178893,-2.8958944281524923,,,17.29744883655733,2.2732828159374234,63.312619502868074,19.478967495219884,20.363288718929255,30.68474846625767,29.352194835680752,-160.30814102564102,32.26847741935484,5.977072179732313,29.86879754601227,28.571678403755868,-156.04532051282052,31.410412903225808,5.818133365200765,AMD
06/30/1993,2196074625.0,2225474625.0,9.887,,,1.47,1.795,5.44,16.34,409100000.0,136300000.0,272800000.0,187200000.0,85600000.0,,4000000.0,89400000.0,25000000.0,61800000.0,61800000.0,0.33,0.32,187272727.0,193125000.0,85600000.0,323500000.0,64400000.0,61518568.233,,,,85600000.0,136300000.0,50600000.0,64400000.0,132200000.0,0.28,1118568.233,1649800000.0,426600000.0,1223200000.0,1251500000.0,1223200000.0,1223200000.0,476800000.0,1295700000.0,1223200000.0,72500000.0,29400000.0,182058000.0,182058000.0,74800000.0,-160600000.0,48400000.0,0.0,-80000000.0,,-5200000.0,105.04587155963303,4.683840749414521,94.10430839002267,3.132530120481928,94.10430839002267,3.132530120481928,-966.6666666666666,-121.13821138211382,29.411764705882355,-37.08999158957107,34.64955577492596,7.35930735930736,,,16.818960593946315,0.4172803141875307,66.6829626008311,20.92397946712295,21.852847714495233,25.998535338785047,24.893452181208055,-427.9758894230769,29.75233455882353,5.439928196040088,25.655077394859813,24.56459312080537,-422.3220432692308,29.359286430481284,5.368063126374969,AMD
03/31/1993,2078050000.0,2058650000.0,10.177,,,1.422,1.8530000000000002,5.053,16.629,407400000.0,153300000.0,254100000.0,171100000.0,83000000.0,,3400000.0,85400000.0,23900000.0,58900000.0,58900000.0,0.32,0.31,184062500.0,190000000.0,83000000.0,324400000.0,61500000.0,59051522.248,,,,83000000.0,153300000.0,40800000.0,61500000.0,120400000.0,0.28,951522.248,1572500000.0,451000000.0,1121500000.0,1141800000.0,1121500000.0,1121500000.0,411100000.0,1182600000.0,1121500000.0,61100000.0,,180700000.0,180700000.0,118900000.0,-98100000.0,7700000.0,0.0,-94300000.0,,24600000.0,-14.514514514514515,12.66490765171504,-17.82178217821782,13.543091655266759,-17.82178217821782,13.543091655266759,-73.11475409836066,2.5,-7.470817120622568,25.82010582010582,-2.606362591031046,3.5030549898167007,,,0.0,1.7991004497751124,62.371134020618555,20.37309769268532,20.962199312714777,24.80301204819277,24.105971896955502,83.6849593495935,17.31412952060555,5.053141875306824,25.03674698795181,24.333138173302107,84.47357723577235,17.477291841883936,5.100760922925871,AMD
12/31/1992,1599096250.0,1613496250.0,7.25,,,1.123,1.528,4.032,13.825999999999999,400200000.0,154700000.0,245500000.0,172400000.0,73100000.0,,5700000.0,75800000.0,6200000.0,67000000.0,67000000.0,,,,,73100000.0,327100000.0,69600000.0,64366226.913,,,,73100000.0,154700000.0,43600000.0,69600000.0,111000000.0,0.08199999999999999,466226.91299999994,1448100000.0,401400000.0,1046700000.0,1066400000.0,1046700000.0,1046700000.0,385200000.0,1113100000.0,1046700000.0,66400000.0,14400000.0,176452000.0,176452000.0,94500000.0,-94000000.0,-111800000.0,0.0,-70500000.0,,24000000.0,,45.21072796934866,15.847860538827257,41.3926499032882,15.847860538827257,41.3926499032882,-73.50993377483444,-52.475247524752476,-25.82417582417583,-12.418906394810008,7.298951048951049,16.185518220539517,,,9.314394974050806,12.195121951219512,61.34432783608196,18.265867066466768,18.940529735132433,22.072452120383037,21.286230211081794,67.22901041666667,17.07403439153439,4.0317247626186905,21.87546169630643,21.09625659630607,66.62901041666667,16.921653439153438,3.995742753623188,AMD
09/30/1992,986163750.0,1011663750.0,3.801,,,0.7190000000000001,1.021,2.8360000000000003,11.342,356700000.0,145400000.0,211300000.0,159600000.0,51700000.0,,5100000.0,52200000.0,3100000.0,46500000.0,46500000.0,0.26,0.25,178846154.0,186000000.0,51700000.0,305000000.0,49100000.0,44302873.563,,,,51700000.0,145300000.0,37500000.0,49100000.0,84100000.0,0.059000000000000004,302873.563,1466500000.0,500400000.0,966100000.0,996400000.0,966100000.0,966100000.0,316700000.0,1154900000.0,966100000.0,188800000.0,25500000.0,175318000.0,175318000.0,107900000.0,-38700000.0,-3700000.0,0.0,-57400000.0,,50500000.0,,19.724770642201836,158.5,17.233560090702948,158.5,17.233560090702948,653.7313432835821,8316.666666666668,194.00544959128067,86.67820069204151,27.828191167574108,4.294175715695952,,,23.25501036627505,1.856082238720731,59.237454443509954,14.493972525932156,14.634146341463413,19.56796421663443,19.3805316091954,20.032945544554455,9.375938368860055,2.8361753574432296,19.074734042553192,18.892025862068966,19.527995049504952,9.13960843373494,2.7646867115222875,AMD
06/30/1992,764872500.0,858272500.0,3.34,,,0.586,0.8340000000000001,2.451,10.905999999999999,350200000.0,147600000.0,202600000.0,158500000.0,44100000.0,,4500000.0,43600000.0,2200000.0,38800000.0,38800000.0,0.22,0.21,176363636.0,184761905.0,44100000.0,306100000.0,41400000.0,37127064.22,,,,44100000.0,147700000.0,34500000.0,41400000.0,74200000.0,0.05,227064.22,1414100000.0,496700000.0,917400000.0,949900000.0,917400000.0,917400000.0,289700000.0,1108600000.0,917400000.0,191200000.0,93400000.0,174828000.0,174828000.0,57800000.0,-125700000.0,-2000000.0,0.0,-57200000.0,,600000.0,,-56.35635635635635,121.60804020100502,-56.33663366336633,121.60804020100502,-56.33663366336633,-102.42914979757086,-99.34426229508196,5680.0,-55.01945525291829,15.573302909298345,-22.345726331927942,,,17.99191374663073,-14.04025527736868,57.85265562535694,12.592804111936037,12.450028555111365,19.461961451247166,19.685149082568806,1430.4541666666667,14.849005190311418,2.450806681896059,17.34404761904762,17.542947247706422,1274.7875,13.233088235294117,2.184101941747573,AMD
03/31/1992,1547232000.0,1572132000.0,7.521,,,1.21,1.766,3.859,11.417,407400000.0,146500000.0,260900000.0,159900000.0,101000000.0,,3600000.0,99900000.0,15000000.0,82300000.0,82300000.0,0.45,0.43,182888889.0,191395349.0,101000000.0,306400000.0,84900000.0,81840540.54100001,,,,101000000.0,146500000.0,36700000.0,84900000.0,134100000.0,0.15,540540.541,1374400000.0,498100000.0,876300000.0,910800000.0,876300000.0,876300000.0,273800000.0,1068800000.0,876300000.0,192500000.0,24900000.0,174336000.0,174336000.0,128500000.0,-103400000.0,-11400000.0,0.0,-37000000.0,,91500000.0,,,1555.7377049180327,60.063391442155314,1555.7377049180327,60.063391442155314,1563.6363636363637,0.9933774834437087,435.4166666666667,0.8634222919937204,69.08619572261827,14.029720279720278,,,48.52351440029165,11.281070745697896,64.04025527736867,24.791359842906235,24.521354933726066,15.565663366336633,15.737057057057058,17.181770491803277,12.234490272373542,3.858939617083947,15.319128712871287,15.487807807807808,16.909639344262295,12.040715953307393,3.797820324005891,AMD
12/31/1991,1470542500.0,1527242500.0,11.513,,,1.266,1.8769999999999998,4.172,13.66,366100000.0,137300000.0,228800000.0,165700000.0,63100000.0,,49500000.0,,,104200000.0,104200000.0,,,,,63100000.0,303000000.0,106800000.0,77100000.0,,,,63100000.0,137300000.0,48700000.0,106800000.0,62300000.0,0.4,19800000.0,1291800000.0,508400000.0,783400000.0,825400000.0,783400000.0,783400000.0,170900000.0,994000000.0,783400000.0,210600000.0,56700000.0,168062000.0,168062000.0,127400000.0,-58600000.0,-2400000.0,0.0,-36800000.0,,90600000.0,,,-482.42424242424244,215.49999999999997,-482.42424242424244,215.49999999999997,-761.3138686131387,1252.2388059701493,150.29469548133596,247.13896457765668,80.01573564122738,38.41500302480339,,,37.68333960135389,26.503109882515552,62.496585632340896,17.235727943184923,,24.20352614896989,,16.85698123620309,11.987774725274726,4.171653919694073,23.304952456418384,,16.231153421633554,11.54271978021978,4.016778202676864,AMD
09/30/1991,786778125.0,911978125.0,,,,0.693,1.165,3.1510000000000002,16.344,289400000.0,124100000.0,165300000.0,145300000.0,20000000.0,,2500000.0,,,14500000.0,14500000.0,0.08,0.08,181250000.0,181250000.0,20000000.0,269400000.0,17100000.0,15600000.0,,,,20000000.0,124100000.0,35800000.0,17100000.0,53300000.0,0.4,1000000.0,1167900000.0,492500000.0,675400000.0,825300000.0,675400000.0,675400000.0,138400000.0,888200000.0,675400000.0,212800000.0,125200000.0,167846000.0,167846000.0,36700000.0,-24100000.0,-2100000.0,0.0,-30000000.0,,6700000.0,,,-201.5228426395939,0.5025125628140703,-201.5228426395939,0.5025125628140703,-114.88888888888889,-127.1255060728745,49.1869918699187,3570.0000000000005,53.33951762523191,-5.704506560182544,,,13.847364280094416,-2.4932614555256065,57.11817553559088,6.91085003455425,,45.59890625,,136.11613805970148,24.849540190735695,3.151272028334485,39.33890625,,117.42957089552239,21.438096049046322,2.718652816171389,AMD
06/30/1991,1003188000.0,1145588000.0,,,,0.941,1.568,3.86,20.905,296800000.0,121500000.0,175300000.0,155400000.0,19900000.0,,2500000.0,,,14700000.0,14700000.0,0.09,0.09,163333333.0,163333333.0,19900000.0,276900000.0,17300000.0,15800000.0,,,,19900000.0,121500000.0,34900000.0,17300000.0,52300000.0,0.4,1000000.0,1149900000.0,492400000.0,657500000.0,810800000.0,657500000.0,657500000.0,123700000.0,872400000.0,657500000.0,214900000.0,137900000.0,167198000.0,167198000.0,1000000.0,5500000.0,300000.0,0.0,-25700000.0,,-24700000.0,,,-230.92105263157893,226.2295081967213,-230.92105263157893,226.2295081967213,-72.3404255319149,-549.0909090909091,-92.90780141843972,-95.83333333333334,34.63901689708141,13.609850939727803,,,10.870377288008966,8.20269777615749,59.0633423180593,6.704851752021564,,57.56723618090452,,-46.38008097165992,1145.588,3.8597978436657683,50.41145728643216,,-40.614898785425105,1003.188,3.3800134770889487,AMD
03/31/1991,869757000.0,1012957000.0,,,,0.813,1.367,3.693,23.778000000000002,274300000.0,120000000.0,154300000.0,148200000.0,6100000.0,,2400000.0,,,1600000.0,1600000.0,0.01,0.01,160000000.0,160000000.0,6100000.0,268200000.0,4200000.0,2760000.0,,,,6100000.0,120000000.0,36500000.0,4200000.0,40200000.0,0.4,960000.0,1128700000.0,488800000.0,639900000.0,794600000.0,639900000.0,639900000.0,100400000.0,852500000.0,639900000.0,212600000.0,142400000.0,165668000.0,165668000.0,24000000.0,2300000.0,-5100000.0,0.0,-18500000.0,,5500000.0,,,1425.0,-136.96969696969697,1425.0,-136.96969696969697,-111.41078838174275,-140.14598540145985,30.434782608695656,-52.848722986247544,7.0784177654406655,21.400472069236823,,,1.0313075506445673,3.159082361790147,56.25227852716005,2.223842508202698,,166.05852459016393,,184.174,42.206541666666666,3.6928800583302954,142.58311475409835,,158.13763636363637,36.239875,3.170823915421072,AMD
12/31/1990,401397750.0,544597750.0,,,,0.37799999999999995,0.631,2.048,31.848000000000003,265900000.0,138800000.0,127100000.0,143600000.0,-16500000.0,,-24900000.0,,,-45600000.0,-45600000.0,,,,,-16500000.0,282400000.0,-43000000.0,-28060000.0,,,,-16500000.0,138800000.0,33600000.0,-43000000.0,42000000.0,0.4,-9960000.0,1111700000.0,475400000.0,636300000.0,767600000.0,636300000.0,636300000.0,79000000.0,828600000.0,636300000.0,192300000.0,143200000.0,164676000.0,164676000.0,50900000.0,-43900000.0,-900000.0,0.0,-64600000.0,,-13700000.0,,,-296.42857142857144,-16.243654822335024,-296.42857142857144,-16.243654822335024,110.76923076923077,-69.55555555555556,-6.4338235294117645,106.91056910569105,-17.8409825468649,17.90352504638219,,,-6.767180925666199,4.6026750590086545,47.79992478375329,-6.20534035351636,,-33.00592424242424,,-39.75166058394161,10.699366404715128,2.04812993606619,-24.327136363636363,,-29.299105839416058,7.886006876227897,1.5095816096276795,AMD
09/30/1990,421890000.0,591890000.0,21.354,,,0.38299999999999995,0.603,2.3280000000000003,131.531,254200000.0,146400000.0,107800000.0,127500000.0,-19700000.0,,3600000.0,,,-20400000.0,-20400000.0,-0.13,-0.13,156923077.0,156923077.0,-19700000.0,273900000.0,-17800000.0,-19960000.0,,,,-19700000.0,146300000.0,24200000.0,-17800000.0,900000.0,0.4,1440000.0,1114700000.0,433900000.0,680800000.0,809000000.0,680800000.0,680800000.0,157100000.0,870900000.0,680800000.0,190100000.0,147000000.0,164640000.0,164640000.0,24600000.0,-600000.0,-800000.0,0.0,-69600000.0,,-45000000.0,,,-287.6190476190476,29.605263157894733,-287.6190476190476,29.605263157894733,,-49.608062709966404,,74.46808510638297,-26.46657571623465,-17.20430107526882,,,-7.496360989810771,-5.042958535674262,42.40755310778914,-7.749803304484658,,-30.04517766497462,,-13.15311111111111,24.06056910569106,2.3284421715184895,-21.415736040609136,,-9.375333333333334,17.15,1.6596774193548387,AMD
06/30/1990,780073500.0,887573500.0,19.792,,,0.701,1.109,3.3160000000000003,35.934,267700000.0,137500000.0,130200000.0,145400000.0,-15200000.0,,11300000.0,-6600000.0,-700000.0,-8500000.0,-8500000.0,-0.05,-0.05,170000000.0,170000000.0,-15200000.0,282900000.0,-5900000.0,-16001515.152,,,,-15200000.0,137600000.0,39800000.0,-5900000.0,13400000.0,0.106,1198484.848,1123800000.0,424500000.0,699300000.0,828500000.0,699300000.0,699300000.0,224300000.0,889100000.0,699300000.0,189800000.0,170000000.0,164226000.0,164226000.0,14100000.0,-75200000.0,4800000.0,0.0,-103400000.0,,-89300000.0,,-147.82608695652172,-105.529283375773,-3900.0,-105.529283375773,-3900.0,,85.26970954356847,,-23.369565217391305,,-9.646079111727966,,,-2.61913423062932,-1.3996316758747698,48.636533432947324,-5.677997758685096,-2.465446395218528,-58.39299342105263,-134.48083333333332,-9.939232922732362,62.948475177304964,3.3155528576765034,-51.320625,-118.19295454545454,-8.735425531914894,55.32436170212766,2.9139839372431826,AMD
